547.265682, 85.062697
547.638921, 84.9498018
548.03068, 84.8690242
548.425706, 84.8061384
548.823524, 84.7644179
549.223078, 84.7455428
549.62305, 84.750304
550.02202, 84.7789978
550.418544, 84.8316172
550.811191, 84.9079607
551.198559, 85.0076897
551.579284, 85.1303607
551.952041, 85.2754545
552.315563, 85.4423437
552.668632, 85.6303389
553.010084, 85.8386905
553.338808, 86.066595
553.65375, 86.3131952
553.953912, 86.577586
554.238359, 86.8588161
554.506212, 87.1558927
554.756656, 87.467787
554.988938, 87.7934321
555.202363, 88.1317367
555.396844, 88.4812749
555.573452, 88.8401758
555.734225, 89.2064431
555.894999, 89.5727105
556.029109, 89.9495588
556.152998, 90.3298897
556.268042, 90.7129885
556.375379, 91.098318
556.475141, 91.4856776
556.566142, 91.8751888
556.646008, 92.2671344
556.711699, 92.6617034
556.76014, 93.0587594
556.788202, 93.4577739
556.794629, 93.8577222
556.778887, 94.2574123
556.740772, 94.6555922
556.680229, 95.0509839
556.597329, 95.442299
556.492227, 95.8282441
556.365166, 96.207527
556.216474, 96.5788633
556.046553, 96.9409777
555.855896, 97.2926165
555.645072, 97.6325483
555.41473, 97.9595685
555.16557, 98.2724892
554.898382, 98.5701646
554.614021, 98.8514812
554.31341, 99.1153614
553.997545, 99.3607776
553.667476, 99.586731
553.324336, 99.79229
552.969306, 99.9765567
552.603631, 100.138671
552.234017, 100.275812
551.906423, 100.374902
