-356.073467, 375.018087
-356.490783, 375.144316
-356.865695, 375.283746
-357.231929, 375.444596
-357.588223, 375.626405
-357.933334, 375.828638
-358.266042, 376.050687
-358.585156, 376.291864
-358.88952, 376.551407
-359.178019, 376.828477
-359.449581, 377.122168
-359.703186, 377.431497
-359.93786, 377.755423
-360.152706, 378.092827
-360.346893, 378.442529
-360.54108, 378.792231
-360.693484, 379.162059
-360.823144, 379.540461
-360.929667, 379.926017
-361.012632, 380.317318
-361.071714, 380.712931
-361.106669, 381.1114
-361.117364, 381.511257
-361.103765, 381.911026
-361.065929, 382.309233
-361.003999, 382.70441
-360.91821, 383.095101
-360.808889, 383.479873
-360.676461, 383.857315
-360.521422, 384.226047
-360.344349, 384.584718
-360.145906, 384.932023
-359.926839, 385.266701
-359.68797, 385.587546
-359.430189, 385.893404
-359.154457, 386.183183
-358.861804, 386.455863
-358.55331, 386.710483
-358.230129, 386.946182
-357.893438, 387.162143
-357.544453, 387.357615
-357.184445, 387.531954
-356.814706, 387.684575
-356.436552, 387.814958
-356.051324, 387.92266
-355.66039, 388.007337
-355.265134, 388.068757
-354.866943, 388.106763
-354.467205, 388.121246
-354.067307, 388.112223
-353.668625, 388.079782
-353.272521, 388.024091
-352.880337, 387.945401
-352.493395, 387.844034
-352.106452, 387.742667
-351.733373, 387.598401
-351.369421, 387.432455
-351.015607, 387.245864
-350.673049, 387.039335
-350.34284, 386.813588
-350.026018, 386.569408
-349.723586, 386.307617
-349.436486, 386.029096
-349.165597, 385.734784
-348.911768, 385.425639
-348.67578, 385.102669
-348.458351, 384.766924
-348.260194, 384.419457
-348.074429, 384.065209
-347.894521, 383.707951
-347.714045, 383.35098
-347.526269, 382.997794
-347.324536, 382.652391
-347.105934, 382.317408
-346.86974, 381.994589
-346.616098, 381.68529
-346.34554, 381.390674
-346.074983, 381.096058
-345.77437, 380.83218
-345.458723, 380.586483
-345.129568, 380.359201
-344.787979, 380.151073
-344.435062, 379.962793
-344.071955, 379.795004
-343.536336, 379.583853
-343.140773, 379.464203
