-535.740298, -632.953369
-536.225162, -633.276612
-536.57537, -633.469884
-536.937097, -633.64063
-537.308843, -633.788293
-537.68059, -633.935956
-538.065044, -634.046389
-538.456077, -634.13061
-538.84711, -634.214831
-539.24477, -634.25803
-539.644399, -634.275251
-540.044323, -634.267442
-540.444247, -634.259633
-540.841587, -634.213579
-541.235445, -634.143753
-541.629303, -634.073927
-542.017786, -633.978632
-542.403925, -633.874245
-542.790064, -633.769858
-543.174876, -633.660679
-543.5611, -633.556607
-543.947324, -633.452536
-544.338075, -633.367016
-544.732584, -633.300965
-545.130263, -633.257933
-545.527941, -633.214902
-545.927931, -633.212099
-546.327323, -633.234147
-546.72467, -633.280146
-547.118584, -633.349657
-547.512498, -633.419167
-547.897603, -633.527305
-548.27486, -633.660262
-548.643358, -633.815855
-549.001918, -633.993153
-549.360478, -634.170451
-549.69856, -634.384228
-550.022524, -634.618849
-550.33192, -634.872373
-550.625811, -635.143718
-550.903193, -635.431918
-551.163148, -635.73593
-551.404802, -636.054683
-551.646456, -636.373435
-551.852004, -636.716583
-552.035801, -637.071855
-552.198211, -637.4374
-552.338817, -637.811873
-552.457183, -638.193959
-552.552907, -638.582336
-552.625687, -638.975659
-552.675289, -639.372572
-552.701538, -639.77171
-552.704357, -640.1717
-552.683744, -640.571168
-552.639674, -640.968733
-552.572278, -641.363015
-552.481735, -641.752632
-552.357843, -642.132962
-552.218238, -642.507809
-552.060103, -642.875224
-551.882126, -643.233447
-551.68387, -643.580859
-551.465485, -643.915983
-551.227463, -644.237457
-550.963015, -644.537569
-550.686702, -644.826794
-550.396232, -645.101798
-550.09079, -645.360071
-549.764363, -645.591253
-549.428993, -645.809261
-549.083316, -646.010525
-548.726994, -646.19228
-548.356541, -646.34316
-547.980476, -646.479448
-547.59814, -646.597005
-547.207393, -646.682542
-546.813622, -646.752859
-546.416879, -646.8038
-546.017291, -646.821951
-545.617301, -646.824752
-545.161067, -646.805536
-544.877369, -646.773792
