549.251898, 80.759958
549.563239, 80.9675189
549.886648, 81.2029044
550.200451, 81.4509526
550.501858, 81.7139231
550.788868, 81.9925362
551.060002, 82.2866217
551.314084, 82.5955594
551.550116, 82.9184973
551.767188, 83.2544732
551.964483, 83.602431
552.141303, 83.9612274
552.296982, 84.3296888
552.430928, 84.7065953
552.542609, 85.0906884
552.631572, 85.4806698
552.697433, 85.8752105
552.739882, 86.2729517
552.758693, 86.6725091
552.753728, 87.0724783
552.724937, 87.4714408
552.672368, 87.8679714
552.596156, 88.2606439
552.519944, 88.6533164
552.398894, 89.0345603
552.254739, 89.4076814
552.088409, 89.7714592
551.900512, 90.1245807
551.691718, 90.4657627
551.462767, 90.7937584
551.214489, 91.1073792
550.947771, 91.4054761
550.663572, 91.6869557
550.362916, 91.9507858
550.046888, 92.1959914
549.716631, 92.4216692
549.373341, 92.6269794
549.018264, 92.8111531
548.652687, 92.9734917
548.262265, 93.1192148
547.905683, 93.2270736
