-379.765015, 357.110355
-380.193489, 357.23996
-380.570653, 357.373181
-380.942021, 357.521793
-381.306952, 357.685578
-381.664839, 357.864231
-382.015093, 358.05742
-382.357145, 358.264786
-382.690434, 358.485961
-383.014396, 358.720586
-383.328464, 358.968298
-383.642532, 359.21601
-383.937872, 359.485777
-384.228357, 359.760765
-384.517987, 360.036653
-384.811103, 360.308835
-385.112548, 360.571763
-385.423599, 360.823253
-385.73465, 361.074743
-386.063291, 361.302768
-386.401084, 361.517
-386.747423, 361.717123
-387.101717, 361.902801
-387.463387, 362.073665
-387.83183, 362.229388
-388.206412, 362.369703
-388.580994, 362.510019
-388.965166, 362.621429
-389.353779, 362.71619
-389.74603, 362.794542
-390.141241, 362.856251
-390.5387, 362.901274
-390.937705, 362.929464
-391.337548, 362.94067
-391.737391, 362.951877
-392.136945, 362.933005
-392.535225, 362.895948
-392.931527, 362.84168
-393.325115, 362.770348
-393.715259, 362.6821
-394.101227, 362.577082
-394.487195, 362.472065
-394.863995, 362.337821
-395.234172, 362.186265
-395.597315, 362.018554
-395.952777, 361.835122
-396.299876, 361.63632
-396.637941, 361.422516
-396.976006, 361.208712
-397.296629, 360.969546
-397.605592, 360.715494
-397.902921, 360.447921
-398.188142, 360.167476
-398.46074, 359.874748
-398.720123, 359.570247
-398.979505, 359.265747
-399.214483, 358.942041
-399.433735, 358.607484
-399.637735, 358.263414
-399.826217, 357.910604
-399.998876, 357.549787
-400.155384, 357.181677
-400.311892, 356.813566
-400.438936, 356.434278
-400.54787, 356.049397
-400.639426, 355.660016
-400.713517, 355.266938
-400.770021, 354.870949
-400.808884, 354.472841
-400.847747, 354.074734
-400.854771, 353.674795
-400.843057, 353.274967
-400.813491, 352.876061
-400.766336, 352.47885
-400.701789, 352.084092
-400.620066, 351.69253
-400.52142, 351.304884
-400.422774, 350.917239
-400.293687, 350.538641
-400.147418, 350.166343
-399.985134, 349.800743
-399.807332, 349.442432
-399.614423, 349.092024
-399.406818, 348.750117
-399.184937, 348.417297
-398.949197, 348.094146
-398.700077, 347.781194
-398.438052, 347.478964
-398.163627, 347.187947
-397.877288, 346.908644
-397.579577, 346.641496
-397.271023, 346.386948
-396.95217, 346.145427
-396.623592, 345.917312
-396.285834, 345.703023
-395.939495, 345.502899
-395.58516, 345.317301
-395.220245, 345.153482
-394.850734, 345.00031
-394.476118, 344.860086
-394.255078, 344.777347
-393.926113, 344.677841
