-532.295439, -630.656798
-532.756903, -630.964437
-533.101978, -631.166732
-533.455796, -631.353313
-533.817574, -631.523948
-534.179353, -631.694583
-534.553095, -631.83712
-534.932936, -631.962502
-535.317883, -632.071203
-535.707145, -632.163263
-536.096407, -632.255324
-536.491272, -632.319214
-536.888611, -632.365278
-537.287536, -632.394573
-537.68733, -632.407433
-538.087315, -632.404047
-538.486854, -632.384832
-538.885315, -632.349787
-539.282083, -632.299034
-539.676556, -632.23277
-540.068087, -632.150897
-540.456047, -632.053494
-540.839771, -631.940555
-541.218685, -631.812397
-541.592078, -631.668946
-541.959724, -631.511352
-542.320711, -631.339049
-542.670985, -631.145895
-543.015544, -630.942723
-543.352986, -630.727936
-543.682688, -630.50145
-544.010763, -630.272611
-544.343309, -630.05032
-544.683038, -629.839172
-545.03046, -629.640934
-545.385416, -629.456525
-545.747332, -629.286183
-546.115829, -629.130589
-546.490303, -628.989984
-546.870229, -628.86486
-547.254977, -628.755456
-547.643943, -628.662154
-548.032909, -628.568851
-548.42768, -628.504387
-548.824944, -628.457682
-549.223835, -628.427918
-549.623628, -628.415032
-550.023608, -628.418965
-550.423589, -628.422899
-550.822079, -628.457623
-551.218719, -628.50936
-551.61281, -628.577858
-552.003651, -628.662968
-552.390512, -628.764645
-552.7727, -628.882682
-553.154887, -629.000719
-553.52684, -629.147862
-553.89198, -629.311181
-554.249768, -629.490032
-554.599564, -629.684049
-554.940771, -629.892802
-555.272794, -630.115873
-555.595041, -630.352848
-555.917287, -630.589824
-556.220481, -630.850732
-556.5114, -631.125261
-556.789994, -631.41229
-557.055863, -631.711144
-557.308668, -632.021127
-557.547918, -632.341688
-557.773071, -632.672303
-557.998224, -633.002918
-558.196296, -633.350434
-558.378527, -633.706512
-558.545241, -634.070114
-558.696012, -634.440611
-558.830462, -634.817338
-558.948476, -635.199533
-559.049914, -635.586457
-559.134517, -635.977408
-559.21912, -636.368358
-559.271324, -636.764937
-559.306322, -637.163403
-559.324013, -637.563012
-559.324606, -637.963011
-559.308097, -638.36267
-559.274607, -638.761266
-559.224156, -639.158071
-559.15695, -639.552385
-559.07308, -639.943494
-558.972562, -640.330658
-558.855526, -640.713153
-558.722303, -641.090316
-558.573075, -641.461437
-558.408095, -641.825829
-558.227893, -642.182939
-558.032647, -642.53205
-557.822833, -642.872606
-557.599076, -643.204167
-557.361683, -643.526106
-557.11114, -643.837921
-556.847807, -644.139011
-556.572139, -644.428851
-556.284549, -644.706865
-555.985485, -644.972498
-555.670684, -645.219278
-555.348683, -645.456587
-555.018411, -645.682243
-554.679647, -645.894937
-554.33251, -646.093672
-553.977458, -646.277896
-553.615032, -646.447151
-553.245908, -646.601254
-552.868204, -646.732933
-552.486811, -646.853513
-552.101405, -646.960573
-551.712147, -647.052653
-551.319509, -647.12904
-550.92408, -647.189341
-550.526513, -647.233393
-550.127483, -647.261229
-549.727651, -647.272824
-549.327678, -647.268171
-548.928224, -647.247284
-548.529923, -647.210458
-548.132618, -647.1641
-547.735568, -647.115609
-547.338528, -647.06704
-546.941433, -647.018923
-546.544485, -646.969597
-546.147404, -646.921364
-545.750339, -646.872996
-545.353102, -646.826062
-544.955944, -646.778466
-544.558822, -646.730574
-544.161905, -646.681007
-543.764949, -646.631753
-543.367906, -646.583205
-542.970807, -646.535119
-542.573708, -646.487027
-542.176651, -646.438597
-541.779627, -646.389892
-541.38262, -646.341051
-540.985678, -646.291688
-540.588731, -646.242358
-540.191721, -646.193541
-539.794715, -646.144689
-539.397848, -646.094726
-539.000964, -646.044897
-538.604207, -645.994066
-538.207615, -645.941958
-537.811175, -645.888711
-537.414926, -645.834062
-537.018821, -645.778374
-536.622926, -645.721216
-536.227308, -645.662169
-535.832021, -645.600951
-535.436966, -645.538247
-535.042257, -645.473403
-534.648139, -645.405061
-534.254574, -645.3336
-533.861533, -645.259309
-533.4688, -645.183407
-533.076272, -645.106457
-532.683939, -645.028518
-532.291559, -644.950811
-531.899503, -644.871487
-531.507808, -644.790403
-531.116685, -644.706599
-530.726211, -644.619824
-530.336475, -644.52979
-529.947099, -644.438213
-529.558401, -644.3438
-529.170198, -644.247374
-528.782888, -644.147417
-528.396251, -644.04489
-528.010122, -643.940468
-527.624666, -643.833586
-527.239801, -643.724595
-526.85562, -643.613218
-526.472535, -643.498126
-526.09043, -643.379821
-525.709499, -643.25779
-525.329624, -643.132511
-524.951079, -643.003268
-524.57365, -642.870804
-524.197421, -642.734966
-523.82275, -642.594887
-523.449801, -642.45029
-523.078281, -642.302056
-522.707884, -642.151039
-522.338664, -641.997167
-521.970837, -641.839995
-521.604559, -641.679246
-521.239416, -641.515934
-520.875739, -641.349383
-520.512918, -641.180976
-520.151172, -641.010273
-519.790702, -640.836891
-519.430987, -640.661946
-519.072124, -640.485262
-518.714626, -640.305832
-518.358418, -640.123854
-518.003221, -639.939912
-517.648617, -639.754828
-517.295058, -639.567756
-516.942629, -639.378563
-516.591151, -639.18761
-516.241204, -638.993865
-515.892454, -638.797973
-515.544748, -638.600234
-515.197644, -638.401442
-514.852064, -638.200011
-514.508352, -637.995408
-514.16756, -637.785978
-513.699348, -637.489007
-513.409622, -637.295862
