542.485976, 76.2493447
542.52755, 76.277059
542.855863, 76.5055555
543.177835, 76.7429035
543.493357, 76.9887607
543.802685, 77.2423669
544.105751, 77.5034247
544.404454, 77.7694639
544.708318, 78.0295918
545.006432, 78.2962903
545.299537, 78.5684837
545.579936, 78.8537494
545.852757, 79.1462704
546.109805, 79.4527443
546.358571, 79.7659782
546.596041, 80.0878604
546.820407, 80.41901
547.024688, 80.7629128
547.219702, 81.1121544
547.402574, 81.4679039
547.571769, 81.8303579
547.726248, 82.1993244
547.865016, 82.5744823
547.981046, 82.9572838
548.086225, 83.3432078
548.177907, 83.7325592
548.25457, 84.1251439
548.314988, 84.5205547
548.351569, 84.9188785
548.376689, 85.318089
548.387408, 85.7179453
548.381937, 86.1179079
548.359482, 86.5172771
548.312928, 86.9145588
548.254913, 87.3103292
548.182899, 87.7037933
548.095383, 88.0941023
547.991556, 88.4803921
547.864161, 88.859563
547.72565, 89.234816
547.574019, 89.6049618
547.408279, 89.9690087
547.22792, 90.326039
547.032949, 90.6753047
546.82351, 91.0160907
546.594253, 91.3438731
546.355708, 91.6649594
546.105698, 91.9772013
545.8435, 92.2792811
545.562998, 92.5644456
545.274529, 92.8415477
544.976497, 93.1083372
544.668415, 93.3634565
544.346234, 93.6005195
544.017575, 93.8285192
543.681574, 94.0455507
543.337198, 94.249034
542.983515, 94.4358718
542.626642, 94.6165411
542.266929, 94.7914893
541.902596, 94.9565995
541.532931, 95.1094001
541.159004, 95.2514515
540.780326, 95.3803037
540.397769, 95.4971383
540.087491, 95.5918987
539.76928, 95.6881533
